/home2/du/temp/rocksdb/db_bench --db=/home2/du/mnt/db --num_levels=6 --bloom_locality=1 --bloom_bits=10 --memtablerep=skip_list --prefix_size=8 --key_size=8 --keys_per_prefix=0 --wal_dir=/home2/du/mnt/wal --threads=8 --value_size=1024 --benchmarks=trace_a,stats --num=8398 --compression_type=none --max_bytes_for_level_base=268435456 --open_files=100 --benchmark_write_rate_limit=40971520 --max_background_jobs=2 --YCSB_uniform_distribution=false --disable_wal=0 --histogram=true --max_write_buffer_number=2 --write_buffer_size=268435456 --inplace_update_support=false --allow_concurrent_memtable_write=true --statistics=true --stats_interval_seconds=10 --compaction_pri=1 --max_bytes_for_level_multiplier=8
Set seed to 1681712404808365 because --seed was 0
Initializing RocksDB Options from the specified file
Initializing RocksDB Options from command-line flags
Integrated BlobDB: blob cache disabled
Keys:       8 bytes each (+ 0 bytes user-defined timestamp)
[   6] [1000:3] interval 67483 done 151650 ops_done 84167 Timer 3 fill_done 0 warm_done 1 OPS : 50550.000000 
[   7] [1000:3] interval 67226 done 151649 ops_done 84423 Timer 3 fill_done 0 warm_done 1 OPS : 50549.667969 
[   2] [1000:3] interval 67526 done 151650 ops_done 84124 Timer 3 fill_done 0 warm_done 1 OPS : 50550.000000 
[   2] [1000:5] interval 14411 done 166061 ops_done 151650 Timer 5 fill_done 0 warm_done 1 OPS : 33212.199219 
[   6] [1000:5] interval 14411 done 166061 ops_done 151650 Timer 5 fill_done 0 warm_done 1 OPS : 33212.199219 
[   7] [1000:5] interval 14416 done 166065 ops_done 151649 Timer 5 fill_done 0 warm_done 1 OPS : 33213.000000 
[   4] [1000:5] interval 14411 done 166061 ops_done 151650 Timer 5 fill_done 0 warm_done 1 OPS : 33212.199219 
[   1] [1000:5] interval 14412 done 166061 ops_done 151649 Timer 5 fill_done 0 warm_done 1 OPS : 33212.199219 
[   5] [1000:5] interval 14406 done 166065 ops_done 151659 Timer 5 fill_done 0 warm_done 1 OPS : 33213.000000 
[   3] [1000:5] interval 14412 done 166061 ops_done 151649 Timer 5 fill_done 0 warm_done 1 OPS : 33212.199219 
[   0] [1000:5] interval 14416 done 166065 ops_done 151649 Timer 5 fill_done 0 warm_done 1 OPS : 33213.000000 
[   3] [1000:6] interval 36792 done 202853 ops_done 166061 Timer 6 fill_done 0 warm_done 1 OPS : 33808.832031 
[   2] [1000:6] interval 36805 done 202866 ops_done 166061 Timer 6 fill_done 0 warm_done 1 OPS : 33811.000000 
[   5] [1000:6] interval 36808 done 202873 ops_done 166065 Timer 6 fill_done 0 warm_done 1 OPS : 33812.167969 
[   0] [1000:6] interval 36840 done 202905 ops_done 166065 Timer 6 fill_done 0 warm_done 1 OPS : 33817.500000 
[   6] [1000:6] interval 36861 done 202922 ops_done 166061 Timer 6 fill_done 0 warm_done 1 OPS : 33820.332031 
[   1] [1000:6] interval 36873 done 202934 ops_done 166061 Timer 6 fill_done 0 warm_done 1 OPS : 33822.332031 
[   7] [1000:6] interval 36881 done 202946 ops_done 166065 Timer 6 fill_done 0 warm_done 1 OPS : 33824.332031 
[   4] [1000:6] interval 37059 done 203120 ops_done 166061 Timer 6 fill_done 0 warm_done 1 OPS : 33853.332031 
[   2] [1000:7] interval 46990 done 249856 ops_done 202866 Timer 7 fill_done 0 warm_done 1 OPS : 35693.714844 
[   1] [1000:7] interval 46967 done 249901 ops_done 202934 Timer 7 fill_done 0 warm_done 1 OPS : 35700.144531 
[   7] [1000:7] interval 46961 done 249907 ops_done 202946 Timer 7 fill_done 0 warm_done 1 OPS : 35701.000000 
[   4] [1000:7] interval 46787 done 249907 ops_done 203120 Timer 7 fill_done 0 warm_done 1 OPS : 35701.000000 
[   6] [1000:7] interval 46981 done 249903 ops_done 202922 Timer 7 fill_done 0 warm_done 1 OPS : 35700.429688 
[   3] [1000:7] interval 46691 done 249544 ops_done 202853 Timer 7 fill_done 0 warm_done 1 OPS : 35649.144531 
[   0] [1000:7] interval 47005 done 249910 ops_done 202905 Timer 7 fill_done 0 warm_done 1 OPS : 35701.429688 
[   5] [1000:7] interval 46940 done 249813 ops_done 202873 Timer 7 fill_done 0 warm_done 1 OPS : 35687.570312 
[   3] [1000:8] interval 29784 done 279328 ops_done 249544 Timer 8 fill_done 0 warm_done 1 OPS : 34916.000000 
[   2] [1000:8] interval 29489 done 279345 ops_done 249856 Timer 8 fill_done 0 warm_done 1 OPS : 34918.125000 
[   5] [1000:8] interval 29541 done 279354 ops_done 249813 Timer 8 fill_done 0 warm_done 1 OPS : 34919.250000 
[   0] [1000:8] interval 29319 done 279229 ops_done 249910 Timer 8 fill_done 0 warm_done 1 OPS : 34903.625000 
[   6] [1000:8] interval 28810 done 278713 ops_done 249903 Timer 8 fill_done 0 warm_done 1 OPS : 34839.125000 
[   1] [1000:8] interval 29476 done 279377 ops_done 249901 Timer 8 fill_done 0 warm_done 1 OPS : 34922.125000 
[   7] [1000:8] interval 29638 done 279545 ops_done 249907 Timer 8 fill_done 0 warm_done 1 OPS : 34943.125000 
[   4] [1000:8] interval 29641 done 279548 ops_done 249907 Timer 8 fill_done 0 warm_done 1 OPS : 34943.500000 
[   3] [1000:9] interval 79380 done 358708 ops_done 279328 Timer 9 fill_done 0 warm_done 1 OPS : 39856.445312 
[   2] [1000:9] interval 79375 done 358720 ops_done 279345 Timer 9 fill_done 0 warm_done 1 OPS : 39857.777344 
[   5] [1000:9] interval 79372 done 358726 ops_done 279354 Timer 9 fill_done 0 warm_done 1 OPS : 39858.445312 
[   0] [1000:9] interval 79530 done 358759 ops_done 279229 Timer 9 fill_done 0 warm_done 1 OPS : 39862.109375 
[   6] [1000:9] interval 80062 done 358775 ops_done 278713 Timer 9 fill_done 0 warm_done 1 OPS : 39863.890625 
[   1] [1000:9] interval 79412 done 358789 ops_done 279377 Timer 9 fill_done 0 warm_done 1 OPS : 39865.445312 
[   7] [1000:9] interval 79436 done 358981 ops_done 279545 Timer 9 fill_done 0 warm_done 1 OPS : 39886.777344 
[   4] [1000:9] interval 79441 done 358989 ops_done 279548 Timer 9 fill_done 0 warm_done 1 OPS : 39887.667969 
[   0] [1000:10] interval 30358 done 389117 ops_done 358759 Timer 10 fill_done 0 warm_done 1 OPS : 38911.699219 
[   7] [1000:10] interval 30137 done 389118 ops_done 358981 Timer 10 fill_done 0 warm_done 1 OPS : 38911.800781 
[   5] [1000:10] interval 30391 done 389117 ops_done 358726 Timer 10 fill_done 0 warm_done 1 OPS : 38911.699219 
[   1] [1000:10] interval 28586 done 387375 ops_done 358789 Timer 10 fill_done 0 warm_done 1 OPS : 38737.500000 
[   3] [1000:10] interval 30409 done 389117 ops_done 358708 Timer 10 fill_done 0 warm_done 1 OPS : 38911.699219 
[   4] [1000:10] interval 28722 done 387711 ops_done 358989 Timer 10 fill_done 0 warm_done 1 OPS : 38771.101562 
[   2] [1000:10] interval 30398 done 389118 ops_done 358720 Timer 10 fill_done 0 warm_done 1 OPS : 38911.800781 
[   6] [1000:10] interval 30342 done 389117 ops_done 358775 Timer 10 fill_done 0 warm_done 1 OPS : 38911.699219 
[   5] [1000:11] interval 27221 done 416338 ops_done 389117 Timer 11 fill_done 0 warm_done 1 OPS : 37848.910156 
[   7] [1000:11] interval 27221 done 416339 ops_done 389118 Timer 11 fill_done 0 warm_done 1 OPS : 37849.000000 
[   3] [1000:11] interval 27222 done 416339 ops_done 389117 Timer 11 fill_done 0 warm_done 1 OPS : 37849.000000 
[   1] [1000:11] interval 28963 done 416338 ops_done 387375 Timer 11 fill_done 0 warm_done 1 OPS : 37848.910156 
[   4] [1000:11] interval 28633 done 416344 ops_done 387711 Timer 11 fill_done 0 warm_done 1 OPS : 37849.453125 
[   2] [1000:11] interval 27220 done 416338 ops_done 389118 Timer 11 fill_done 0 warm_done 1 OPS : 37848.910156 
[   6] [1000:11] interval 27222 done 416339 ops_done 389117 Timer 11 fill_done 0 warm_done 1 OPS : 37849.000000 
[   0] [1000:11] interval 27221 done 416338 ops_done 389117 Timer 11 fill_done 0 warm_done 1 OPS : 37848.910156 
[   3] [1000:12] interval 46627 done 462966 ops_done 416339 Timer 12 fill_done 0 warm_done 1 OPS : 38580.500000 
[   2] [1000:12] interval 46639 done 462977 ops_done 416338 Timer 12 fill_done 0 warm_done 1 OPS : 38581.417969 
[   5] [1000:12] interval 46643 done 462981 ops_done 416338 Timer 12 fill_done 0 warm_done 1 OPS : 38581.750000 
[   0] [1000:12] interval 46674 done 463012 ops_done 416338 Timer 12 fill_done 0 warm_done 1 OPS : 38584.332031 
[   6] [1000:12] interval 46690 done 463029 ops_done 416339 Timer 12 fill_done 0 warm_done 1 OPS : 38585.750000 
[   1] [1000:12] interval 46697 done 463035 ops_done 416338 Timer 12 fill_done 0 warm_done 1 OPS : 38586.250000 
[   7] [1000:12] interval 46931 done 463270 ops_done 416339 Timer 12 fill_done 0 warm_done 1 OPS : 38605.832031 
[   4] [1000:12] interval 46933 done 463277 ops_done 416344 Timer 12 fill_done 0 warm_done 1 OPS : 38606.417969 
[   5] [1000:13] interval 38119 done 501100 ops_done 462981 Timer 13 fill_done 0 warm_done 1 OPS : 38546.152344 
[   2] [1000:13] interval 38123 done 501100 ops_done 462977 Timer 13 fill_done 0 warm_done 1 OPS : 38546.152344 
[   1] [1000:13] interval 38065 done 501100 ops_done 463035 Timer 13 fill_done 0 warm_done 1 OPS : 38546.152344 
[   7] [1000:13] interval 37831 done 501101 ops_done 463270 Timer 13 fill_done 0 warm_done 1 OPS : 38546.230469 
[   3] [1000:13] interval 38135 done 501101 ops_done 462966 Timer 13 fill_done 0 warm_done 1 OPS : 38546.230469 
[   4] [1000:13] interval 37824 done 501101 ops_done 463277 Timer 13 fill_done 0 warm_done 1 OPS : 38546.230469 
[   6] [1000:13] interval 38071 done 501100 ops_done 463029 Timer 13 fill_done 0 warm_done 1 OPS : 38546.152344 
[   0] [1000:13] interval 38089 done 501101 ops_done 463012 Timer 13 fill_done 0 warm_done 1 OPS : 38546.230469 
[   1] [1000:14] interval 28336 done 529436 ops_done 501100 Timer 14 fill_done 0 warm_done 1 OPS : 37816.855469 
[   5] [1000:14] interval 28338 done 529438 ops_done 501100 Timer 14 fill_done 0 warm_done 1 OPS : 37817.000000 
[   0] [1000:14] interval 28335 done 529436 ops_done 501101 Timer 14 fill_done 0 warm_done 1 OPS : 37816.855469 
[   4] [1000:14] interval 28337 done 529438 ops_done 501101 Timer 14 fill_done 0 warm_done 1 OPS : 37817.000000 
[   6] [1000:14] interval 28339 done 529439 ops_done 501100 Timer 14 fill_done 0 warm_done 1 OPS : 37817.070312 
[   3] [1000:14] interval 28337 done 529438 ops_done 501101 Timer 14 fill_done 0 warm_done 1 OPS : 37817.000000 
[   7] [1000:14] interval 27974 done 529075 ops_done 501101 Timer 14 fill_done 0 warm_done 1 OPS : 37791.070312 
[   2] [1000:14] interval 27975 done 529075 ops_done 501100 Timer 14 fill_done 0 warm_done 1 OPS : 37791.070312 
[   1] [1000:15] interval 55865 done 585301 ops_done 529436 Timer 15 fill_done 0 warm_done 1 OPS : 39020.066406 
[   7] [1000:15] interval 56226 done 585301 ops_done 529075 Timer 15 fill_done 0 warm_done 1 OPS : 39020.066406 
[   5] [1000:15] interval 55863 done 585301 ops_done 529438 Timer 15 fill_done 0 warm_done 1 OPS : 39020.066406 
[   0] [1000:15] interval 55865 done 585301 ops_done 529436 Timer 15 fill_done 0 warm_done 1 OPS : 39020.066406 
[   6] [1000:15] interval 55862 done 585301 ops_done 529439 Timer 15 fill_done 0 warm_done 1 OPS : 39020.066406 
[   4] [1000:15] interval 55863 done 585301 ops_done 529438 Timer 15 fill_done 0 warm_done 1 OPS : 39020.066406 
[   2] [1000:15] interval 56227 done 585302 ops_done 529075 Timer 15 fill_done 0 warm_done 1 OPS : 39020.132812 
[   3] [1000:15] interval 55863 done 585301 ops_done 529438 Timer 15 fill_done 0 warm_done 1 OPS : 39020.066406 
[   5] [1000:16] interval 28570 done 613871 ops_done 585301 Timer 16 fill_done 0 warm_done 1 OPS : 38366.937500 
[   1] [1000:16] interval 28570 done 613871 ops_done 585301 Timer 16 fill_done 0 warm_done 1 OPS : 38366.937500 
[   0] [1000:16] interval 28570 done 613871 ops_done 585301 Timer 16 fill_done 0 warm_done 1 OPS : 38366.937500 
[   6] [1000:16] interval 28565 done 613866 ops_done 585301 Timer 16 fill_done 0 warm_done 1 OPS : 38366.625000 
[   7] [1000:16] interval 28567 done 613868 ops_done 585301 Timer 16 fill_done 0 warm_done 1 OPS : 38366.750000 
[   4] [1000:16] interval 28565 done 613866 ops_done 585301 Timer 16 fill_done 0 warm_done 1 OPS : 38366.625000 
[   3] [1000:16] interval 28565 done 613866 ops_done 585301 Timer 16 fill_done 0 warm_done 1 OPS : 38366.625000 
[   2] [1000:16] interval 28569 done 613871 ops_done 585302 Timer 16 fill_done 0 warm_done 1 OPS : 38366.937500 
[   6] [1000:17] interval 57834 done 671700 ops_done 613866 Timer 17 fill_done 0 warm_done 1 OPS : 39511.765625 
[   7] [1000:17] interval 57875 done 671743 ops_done 613868 Timer 17 fill_done 0 warm_done 1 OPS : 39514.292969 
[   2] [1000:17] interval 57872 done 671743 ops_done 613871 Timer 17 fill_done 0 warm_done 1 OPS : 39514.292969 
[   4] [1000:17] interval 57877 done 671743 ops_done 613866 Timer 17 fill_done 0 warm_done 1 OPS : 39514.292969 
[   1] [1000:17] interval 56584 done 670455 ops_done 613871 Timer 17 fill_done 0 warm_done 1 OPS : 39438.531250 
[   3] [1000:17] interval 57800 done 671666 ops_done 613866 Timer 17 fill_done 0 warm_done 1 OPS : 39509.765625 
[   5] [1000:17] interval 57800 done 671671 ops_done 613871 Timer 17 fill_done 0 warm_done 1 OPS : 39510.058594 
[   0] [1000:17] interval 56887 done 670758 ops_done 613871 Timer 17 fill_done 0 warm_done 1 OPS : 39456.351562 
[   3] [1000:18] interval 52835 done 724501 ops_done 671666 Timer 18 fill_done 0 warm_done 1 OPS : 40250.054688 
[   7] [1000:18] interval 52758 done 724501 ops_done 671743 Timer 18 fill_done 0 warm_done 1 OPS : 40250.054688 
[   5] [1000:18] interval 52822 done 724493 ops_done 671671 Timer 18 fill_done 0 warm_done 1 OPS : 40249.609375 
[   2] [1000:18] interval 52758 done 724501 ops_done 671743 Timer 18 fill_done 0 warm_done 1 OPS : 40250.054688 
[   1] [1000:18] interval 54046 done 724501 ops_done 670455 Timer 18 fill_done 0 warm_done 1 OPS : 40250.054688 
[   4] [1000:18] interval 52758 done 724501 ops_done 671743 Timer 18 fill_done 0 warm_done 1 OPS : 40250.054688 
[   0] [1000:18] interval 53735 done 724493 ops_done 670758 Timer 18 fill_done 0 warm_done 1 OPS : 40249.609375 
[   6] [1000:18] interval 52801 done 724501 ops_done 671700 Timer 18 fill_done 0 warm_done 1 OPS : 40250.054688 
[   5] [1000:19] interval 27885 done 752378 ops_done 724493 Timer 19 fill_done 0 warm_done 1 OPS : 39598.843750 
[   0] [1000:19] interval 27889 done 752382 ops_done 724493 Timer 19 fill_done 0 warm_done 1 OPS : 39599.050781 
[   2] [1000:19] interval 27881 done 752382 ops_done 724501 Timer 19 fill_done 0 warm_done 1 OPS : 39599.050781 
[   4] [1000:19] interval 27881 done 752382 ops_done 724501 Timer 19 fill_done 0 warm_done 1 OPS : 39599.050781 
[   6] [1000:19] interval 27881 done 752382 ops_done 724501 Timer 19 fill_done 0 warm_done 1 OPS : 39599.050781 
[   3] [1000:19] interval 27881 done 752382 ops_done 724501 Timer 19 fill_done 0 warm_done 1 OPS : 39599.050781 
[   1] [1000:19] interval 27881 done 752382 ops_done 724501 Timer 19 fill_done 0 warm_done 1 OPS : 39599.050781 
[   7] [1000:19] interval 27877 done 752378 ops_done 724501 Timer 19 fill_done 0 warm_done 1 OPS : 39598.843750 
[   7] [1000:20] interval 55500 done 807878 ops_done 752378 Timer 20 fill_done 0 warm_done 1 OPS : 40393.898438 
[   3] [1000:20] interval 55496 done 807878 ops_done 752382 Timer 20 fill_done 0 warm_done 1 OPS : 40393.898438 
[   6] [1000:20] interval 55496 done 807878 ops_done 752382 Timer 20 fill_done 0 warm_done 1 OPS : 40393.898438 
[   5] [1000:20] interval 55500 done 807878 ops_done 752378 Timer 20 fill_done 0 warm_done 1 OPS : 40393.898438 
[   2] [1000:20] interval 55493 done 807875 ops_done 752382 Timer 20 fill_done 0 warm_done 1 OPS : 40393.750000 
[   4] [1000:20] interval 55275 done 807657 ops_done 752382 Timer 20 fill_done 0 warm_done 1 OPS : 40382.851562 
[   1] [1000:20] interval 55275 done 807657 ops_done 752382 Timer 20 fill_done 0 warm_done 1 OPS : 40382.851562 
[   0] [1000:20] interval 55493 done 807875 ops_done 752382 Timer 20 fill_done 0 warm_done 1 OPS : 40393.750000 
[   3] [1000:21] interval 31603 done 839481 ops_done 807878 Timer 21 fill_done 0 warm_done 1 OPS : 39975.285156 
[   2] [1000:21] interval 31603 done 839478 ops_done 807875 Timer 21 fill_done 0 warm_done 1 OPS : 39975.144531 
[   5] [1000:21] interval 31467 done 839345 ops_done 807878 Timer 21 fill_done 0 warm_done 1 OPS : 39968.808594 
[   0] [1000:21] interval 31647 done 839522 ops_done 807875 Timer 21 fill_done 0 warm_done 1 OPS : 39977.238281 
[   6] [1000:21] interval 31646 done 839524 ops_done 807878 Timer 21 fill_done 0 warm_done 1 OPS : 39977.332031 
[   1] [1000:21] interval 31883 done 839540 ops_done 807657 Timer 21 fill_done 0 warm_done 1 OPS : 39978.093750 
[   7] [1000:21] interval 31820 done 839698 ops_done 807878 Timer 21 fill_done 0 warm_done 1 OPS : 39985.617188 
[   4] [1000:21] interval 32043 done 839700 ops_done 807657 Timer 21 fill_done 0 warm_done 1 OPS : 39985.714844 
[   0] [1000:22] interval 51804 done 891326 ops_done 839522 Timer 22 fill_done 0 warm_done 1 OPS : 40514.816406 
[   7] [1000:22] interval 51623 done 891321 ops_done 839698 Timer 22 fill_done 0 warm_done 1 OPS : 40514.589844 
[   3] [1000:22] interval 51840 done 891321 ops_done 839481 Timer 22 fill_done 0 warm_done 1 OPS : 40514.589844 
[   4] [1000:22] interval 51621 done 891321 ops_done 839700 Timer 22 fill_done 0 warm_done 1 OPS : 40514.589844 
[   2] [1000:22] interval 51843 done 891321 ops_done 839478 Timer 22 fill_done 0 warm_done 1 OPS : 40514.589844 
[   1] [1000:22] interval 51692 done 891232 ops_done 839540 Timer 22 fill_done 0 warm_done 1 OPS : 40510.546875 
[   6] [1000:22] interval 51703 done 891227 ops_done 839524 Timer 22 fill_done 0 warm_done 1 OPS : 40510.316406 
[   5] [1000:22] interval 51976 done 891321 ops_done 839345 Timer 22 fill_done 0 warm_done 1 OPS : 40514.589844 
[   3] [1000:23] interval 55861 done 947182 ops_done 891321 Timer 23 fill_done 0 warm_done 1 OPS : 41181.824219 
[   4] [1000:23] interval 55861 done 947182 ops_done 891321 Timer 23 fill_done 0 warm_done 1 OPS : 41181.824219 
[   7] [1000:23] interval 55861 done 947182 ops_done 891321 Timer 23 fill_done 0 warm_done 1 OPS : 41181.824219 
[   2] [1000:23] interval 55861 done 947182 ops_done 891321 Timer 23 fill_done 0 warm_done 1 OPS : 41181.824219 
[   5] [1000:23] interval 55858 done 947179 ops_done 891321 Timer 23 fill_done 0 warm_done 1 OPS : 41181.695312 
[   1] [1000:23] interval 55950 done 947182 ops_done 891232 Timer 23 fill_done 0 warm_done 1 OPS : 41181.824219 
[   0] [1000:23] interval 55856 done 947182 ops_done 891326 Timer 23 fill_done 0 warm_done 1 OPS : 41181.824219 
[   6] [1000:23] interval 55952 done 947179 ops_done 891227 Timer 23 fill_done 0 warm_done 1 OPS : 41181.695312 
[   3] [1000:24] interval 27983 done 975165 ops_done 947182 Timer 24 fill_done 0 warm_done 1 OPS : 40631.875000 
[   4] [1000:24] interval 27985 done 975167 ops_done 947182 Timer 24 fill_done 0 warm_done 1 OPS : 40631.957031 
[   7] [1000:24] interval 27983 done 975165 ops_done 947182 Timer 24 fill_done 0 warm_done 1 OPS : 40631.875000 
[   0] [1000:24] interval 27984 done 975166 ops_done 947182 Timer 24 fill_done 0 warm_done 1 OPS : 40631.917969 
[   1] [1000:24] interval 27983 done 975165 ops_done 947182 Timer 24 fill_done 0 warm_done 1 OPS : 40631.875000 
[   2] [1000:24] interval 27983 done 975165 ops_done 947182 Timer 24 fill_done 0 warm_done 1 OPS : 40631.875000 
[   6] [1000:24] interval 27986 done 975165 ops_done 947179 Timer 24 fill_done 0 warm_done 1 OPS : 40631.875000 
[   5] [1000:24] interval 27986 done 975165 ops_done 947179 Timer 24 fill_done 0 warm_done 1 OPS : 40631.875000 
[   3] [1000:25] interval 33846 done 1009011 ops_done 975165 Timer 25 fill_done 0 warm_done 1 OPS : 40360.441406 
[   2] [1000:25] interval 33952 done 1009117 ops_done 975165 Timer 25 fill_done 0 warm_done 1 OPS : 40364.679688 
[   5] [1000:25] interval 33955 done 1009120 ops_done 975165 Timer 25 fill_done 0 warm_done 1 OPS : 40364.800781 
[   0] [1000:25] interval 33988 done 1009154 ops_done 975166 Timer 25 fill_done 0 warm_done 1 OPS : 40366.160156 
[   6] [1000:25] interval 34000 done 1009165 ops_done 975165 Timer 25 fill_done 0 warm_done 1 OPS : 40366.601562 
[   1] [1000:25] interval 34010 done 1009175 ops_done 975165 Timer 25 fill_done 0 warm_done 1 OPS : 40367.000000 
[   7] [1000:25] interval 34177 done 1009342 ops_done 975165 Timer 25 fill_done 0 warm_done 1 OPS : 40373.679688 
[   4] [1000:25] interval 34179 done 1009346 ops_done 975167 Timer 25 fill_done 0 warm_done 1 OPS : 40373.839844 
[   0] [1000:26] interval 22804 done 1031958 ops_done 1009154 Timer 26 fill_done 0 warm_done 1 OPS : 39690.691406 
[   5] [1000:26] interval 22839 done 1031959 ops_done 1009120 Timer 26 fill_done 0 warm_done 1 OPS : 39690.730469 
[   3] [1000:26] interval 22946 done 1031957 ops_done 1009011 Timer 26 fill_done 0 warm_done 1 OPS : 39690.652344 
[   4] [1000:26] interval 22612 done 1031958 ops_done 1009346 Timer 26 fill_done 0 warm_done 1 OPS : 39690.691406 
[   7] [1000:26] interval 22616 done 1031958 ops_done 1009342 Timer 26 fill_done 0 warm_done 1 OPS : 39690.691406 
[   2] [1000:26] interval 22838 done 1031955 ops_done 1009117 Timer 26 fill_done 0 warm_done 1 OPS : 39690.578125 
[   6] [1000:26] interval 22792 done 1031957 ops_done 1009165 Timer 26 fill_done 0 warm_done 1 OPS : 39690.652344 
[   1] [1000:26] interval 22782 done 1031957 ops_done 1009175 Timer 26 fill_done 0 warm_done 1 OPS : 39690.652344 
[   1] [1000:27] interval 27722 done 1059679 ops_done 1031957 Timer 27 fill_done 0 warm_done 1 OPS : 39247.371094 
[   4] [1000:27] interval 27721 done 1059679 ops_done 1031958 Timer 27 fill_done 0 warm_done 1 OPS : 39247.371094 
[   7] [1000:27] interval 27721 done 1059679 ops_done 1031958 Timer 27 fill_done 0 warm_done 1 OPS : 39247.371094 
[   5] [1000:27] interval 27723 done 1059682 ops_done 1031959 Timer 27 fill_done 0 warm_done 1 OPS : 39247.480469 
[   0] [1000:27] interval 27721 done 1059679 ops_done 1031958 Timer 27 fill_done 0 warm_done 1 OPS : 39247.371094 
[   3] [1000:27] interval 27725 done 1059682 ops_done 1031957 Timer 27 fill_done 0 warm_done 1 OPS : 39247.480469 
[   2] [1000:27] interval 27711 done 1059666 ops_done 1031955 Timer 27 fill_done 0 warm_done 1 OPS : 39246.890625 
[   6] [1000:27] interval 27722 done 1059679 ops_done 1031957 Timer 27 fill_done 0 warm_done 1 OPS : 39247.371094 
[   3] [1000:28] interval 22900 done 1082582 ops_done 1059682 Timer 28 fill_done 0 warm_done 1 OPS : 38663.644531 
[   2] [1000:28] interval 23598 done 1083264 ops_done 1059666 Timer 28 fill_done 0 warm_done 1 OPS : 38688.000000 
[   5] [1000:28] interval 23587 done 1083269 ops_done 1059682 Timer 28 fill_done 0 warm_done 1 OPS : 38688.179688 
[   0] [1000:28] interval 22949 done 1082628 ops_done 1059679 Timer 28 fill_done 0 warm_done 1 OPS : 38665.285156 
[   6] [1000:28] interval 23642 done 1083321 ops_done 1059679 Timer 28 fill_done 0 warm_done 1 OPS : 38690.035156 
[   1] [1000:28] interval 23652 done 1083331 ops_done 1059679 Timer 28 fill_done 0 warm_done 1 OPS : 38690.394531 
[   7] [1000:28] interval 23849 done 1083528 ops_done 1059679 Timer 28 fill_done 0 warm_done 1 OPS : 38697.429688 
[   4] [1000:28] interval 23855 done 1083534 ops_done 1059679 Timer 28 fill_done 0 warm_done 1 OPS : 38697.644531 
[   3] [1000:29] interval 30791 done 1113373 ops_done 1082582 Timer 29 fill_done 0 warm_done 1 OPS : 38392.171875 
[   2] [1000:29] interval 30120 done 1113384 ops_done 1083264 Timer 29 fill_done 0 warm_done 1 OPS : 38392.550781 
