/home2/du/temp/rocksdb/db_bench --db=/home2/du/mnt/db --num_levels=6 --bloom_locality=1 --bloom_bits=10 --memtablerep=skip_list --prefix_size=8 --key_size=8 --keys_per_prefix=0 --wal_dir=/home2/du/mnt/wal --threads=8 --value_size=1024 --benchmarks=trace_a,stats --num=8398 --compression_type=none --max_bytes_for_level_base=268435456 --open_files=100 --benchmark_write_rate_limit=40971520 --max_background_jobs=2 --YCSB_uniform_distribution=false --disable_wal=0 --histogram=true --max_write_buffer_number=2 --write_buffer_size=8589934592 --inplace_update_support=false --allow_concurrent_memtable_write=true --statistics=true --stats_interval_seconds=10 --compaction_pri=1 --max_bytes_for_level_multiplier=8
Set seed to 1681656471508613 because --seed was 0
Initializing RocksDB Options from the specified file
Initializing RocksDB Options from command-line flags
Integrated BlobDB: blob cache disabled
Keys:       8 bytes each (+ 0 bytes user-defined timestamp)
Values:     1024 bytes each (512 bytes after compression)
Entries:    8398
Prefix:    8 bytes
Keys per prefix:    0
RawSize:    8.3 MB (estimated)
FileSize:   4.2 MB (estimated)
Write rate: 40971520 bytes/second
Read rate: 0 ops/second
Compression: NoCompression
Compression sampling rate: 0
Memtablerep: SkipListFactory
Perf Level: 1
------------------------------------------------
Reading trace
Finished reading trace only 8398437
DB path: [/home2/du/mnt/db]
[   3] [1000:6] interval 85600 done 514818 ops_done 429218 Timer 6 fill_done 0 warm_done 1 OPS : 85803.000000 
[   1] [1000:6] interval 85596 done 514822 ops_done 429226 Timer 6 fill_done 0 warm_done 1 OPS : 85803.664062 
[   0] [1000:6] interval 85606 done 514835 ops_done 429229 Timer 6 fill_done 0 warm_done 1 OPS : 85805.835938 
[   2] [1000:6] interval 85608 done 514841 ops_done 429233 Timer 6 fill_done 0 warm_done 1 OPS : 85806.835938 
[   4] [1000:6] interval 85620 done 514963 ops_done 429343 Timer 6 fill_done 0 warm_done 1 OPS : 85827.164062 
[   7] [1000:6] interval 85622 done 515104 ops_done 429482 Timer 6 fill_done 0 warm_done 1 OPS : 85850.664062 
[   6] [1000:6] interval 85618 done 515106 ops_done 429488 Timer 6 fill_done 0 warm_done 1 OPS : 85851.000000 
[   5] [1000:7] interval 85192 done 599575 ops_done 514383 Timer 7 fill_done 0 warm_done 1 OPS : 85653.570312 
[   3] [1000:7] interval 85214 done 600032 ops_done 514818 Timer 7 fill_done 0 warm_done 1 OPS : 85718.859375 
[   1] [1000:7] interval 85220 done 600042 ops_done 514822 Timer 7 fill_done 0 warm_done 1 OPS : 85720.289062 
[   0] [1000:7] interval 85219 done 600054 ops_done 514835 Timer 7 fill_done 0 warm_done 1 OPS : 85722.000000 
[   2] [1000:7] interval 85218 done 600059 ops_done 514841 Timer 7 fill_done 0 warm_done 1 OPS : 85722.710938 
[   4] [1000:7] interval 85173 done 600136 ops_done 514963 Timer 7 fill_done 0 warm_done 1 OPS : 85733.710938 
[   7] [1000:7] interval 85171 done 600275 ops_done 515104 Timer 7 fill_done 0 warm_done 1 OPS : 85753.570312 
[   6] [1000:7] interval 85176 done 600282 ops_done 515106 Timer 7 fill_done 0 warm_done 1 OPS : 85754.570312 
[   5] [1000:8] interval 84248 done 683823 ops_done 599575 Timer 8 fill_done 0 warm_done 1 OPS : 85477.875000 
[   3] [1000:8] interval 84197 done 684229 ops_done 600032 Timer 8 fill_done 0 warm_done 1 OPS : 85528.625000 
[   1] [1000:8] interval 84201 done 684243 ops_done 600042 Timer 8 fill_done 0 warm_done 1 OPS : 85530.375000 
[   0] [1000:8] interval 84197 done 684251 ops_done 600054 Timer 8 fill_done 0 warm_done 1 OPS : 85531.375000 
[   2] [1000:8] interval 84194 done 684253 ops_done 600059 Timer 8 fill_done 0 warm_done 1 OPS : 85531.625000 
[   4] [1000:8] interval 84210 done 684346 ops_done 600136 Timer 8 fill_done 0 warm_done 1 OPS : 85543.250000 
